,ID,Campaign,value
2860,4764,AcceptedCmp2,0
2861,4769,AcceptedCmp2,0
2862,4785,AcceptedCmp2,0
2863,4786,AcceptedCmp2,0
2864,4789,AcceptedCmp2,0
2865,4790,AcceptedCmp2,0
2866,4791,AcceptedCmp2,0
2867,4796,AcceptedCmp2,0
2868,4808,AcceptedCmp2,0
2869,4817,AcceptedCmp2,0
2870,4827,AcceptedCmp2,0
2871,4828,AcceptedCmp2,0
2872,4832,AcceptedCmp2,0
2873,4837,AcceptedCmp2,0
2874,4843,AcceptedCmp2,0
2875,4860,AcceptedCmp2,0
2876,4864,AcceptedCmp2,0
2877,4865,AcceptedCmp2,0
2878,4867,AcceptedCmp2,0
2879,4877,AcceptedCmp2,0
2880,4887,AcceptedCmp2,0
2881,4910,AcceptedCmp2,0
2882,4915,AcceptedCmp2,0
2883,4927,AcceptedCmp2,0
2884,4931,AcceptedCmp2,0
2885,4937,AcceptedCmp2,0
2886,4943,AcceptedCmp2,0
2887,4944,AcceptedCmp2,0
2888,4945,AcceptedCmp2,0
2889,4947,AcceptedCmp2,0
2890,4954,AcceptedCmp2,0
2891,4961,AcceptedCmp2,0
2892,4964,AcceptedCmp2,0
2893,4967,AcceptedCmp2,0
2894,4971,AcceptedCmp2,0
2895,4973,AcceptedCmp2,0
2896,4974,AcceptedCmp2,0
2897,4988,AcceptedCmp2,0
2898,4990,AcceptedCmp2,0
2899,4992,AcceptedCmp2,0
2900,4994,AcceptedCmp2,0
2901,5010,AcceptedCmp2,0
2902,5011,AcceptedCmp2,0
2903,5015,AcceptedCmp2,0
2904,5025,AcceptedCmp2,0
2905,5029,AcceptedCmp2,0
2906,5031,AcceptedCmp2,0
2907,5036,AcceptedCmp2,0
2908,5043,AcceptedCmp2,0
2909,5046,AcceptedCmp2,0
2910,5048,AcceptedCmp2,0
2911,5049,AcceptedCmp2,0
2912,5057,AcceptedCmp2,0
2913,5062,AcceptedCmp2,0
2914,5063,AcceptedCmp2,0
2915,5067,AcceptedCmp2,1
2916,5074,AcceptedCmp2,0
2917,5079,AcceptedCmp2,0
2918,5080,AcceptedCmp2,0
2919,5081,AcceptedCmp2,0
2920,5092,AcceptedCmp2,0
2921,5113,AcceptedCmp2,0
2922,5114,AcceptedCmp2,0
2923,5117,AcceptedCmp2,0
2924,5121,AcceptedCmp2,0
2925,5123,AcceptedCmp2,0
2926,5125,AcceptedCmp2,0
2927,5136,AcceptedCmp2,0
2928,5138,AcceptedCmp2,0
2929,5140,AcceptedCmp2,0
2930,5147,AcceptedCmp2,0
2931,5150,AcceptedCmp2,0
2932,5153,AcceptedCmp2,0
2933,5154,AcceptedCmp2,0
2934,5176,AcceptedCmp2,0
2935,5177,AcceptedCmp2,0
2936,5180,AcceptedCmp2,0
2937,5181,AcceptedCmp2,0
2938,5185,AcceptedCmp2,0
2939,5186,AcceptedCmp2,0
2940,5204,AcceptedCmp2,0
2941,5207,AcceptedCmp2,0
2942,5209,AcceptedCmp2,0
2943,5221,AcceptedCmp2,0
2944,5223,AcceptedCmp2,0
2945,5229,AcceptedCmp2,0
2946,5231,AcceptedCmp2,0
2947,5232,AcceptedCmp2,0
2948,5234,AcceptedCmp2,0
2949,5236,AcceptedCmp2,0
2950,5237,AcceptedCmp2,0
2951,5247,AcceptedCmp2,0
2952,5250,AcceptedCmp2,0
2953,5252,AcceptedCmp2,0
2954,5253,AcceptedCmp2,0
2955,5255,AcceptedCmp2,0
2956,5263,AcceptedCmp2,0
2957,5267,AcceptedCmp2,0
2958,5268,AcceptedCmp2,0
2959,5272,AcceptedCmp2,0
2960,5278,AcceptedCmp2,0
2961,5283,AcceptedCmp2,0
2962,5286,AcceptedCmp2,0
2963,5287,AcceptedCmp2,0
2964,5289,AcceptedCmp2,0
2965,5290,AcceptedCmp2,0
2966,5294,AcceptedCmp2,0
2967,5300,AcceptedCmp2,0
2968,5302,AcceptedCmp2,0
2969,5303,AcceptedCmp2,0
2970,5304,AcceptedCmp2,0
2971,5313,AcceptedCmp2,0
2972,5314,AcceptedCmp2,0
2973,5316,AcceptedCmp2,0
2974,5320,AcceptedCmp2,0
2975,5324,AcceptedCmp2,0
2976,5329,AcceptedCmp2,0
2977,5331,AcceptedCmp2,0
2978,5332,AcceptedCmp2,0
2979,5336,AcceptedCmp2,0
2980,5341,AcceptedCmp2,0
2981,5342,AcceptedCmp2,0
2982,5346,AcceptedCmp2,0
2983,5370,AcceptedCmp2,0
2984,5371,AcceptedCmp2,0
2985,5376,AcceptedCmp2,0
2986,5389,AcceptedCmp2,0
2987,5393,AcceptedCmp2,0
2988,5394,AcceptedCmp2,0
2989,5407,AcceptedCmp2,0
2990,5423,AcceptedCmp2,0
2991,5429,AcceptedCmp2,0
2992,5441,AcceptedCmp2,0
2993,5453,AcceptedCmp2,0
2994,5454,AcceptedCmp2,0
2995,5455,AcceptedCmp2,0
2996,5474,AcceptedCmp2,0
2997,5493,AcceptedCmp2,0
2998,5510,AcceptedCmp2,0
2999,5512,AcceptedCmp2,0
3000,5513,AcceptedCmp2,0
3001,5517,AcceptedCmp2,0
3002,5519,AcceptedCmp2,0
3003,5524,AcceptedCmp2,0
3004,5527,AcceptedCmp2,0
3005,5529,AcceptedCmp2,0
3006,5534,AcceptedCmp2,0
3007,5536,AcceptedCmp2,1
3008,5538,AcceptedCmp2,0
3009,5543,AcceptedCmp2,0
3010,5544,AcceptedCmp2,0
3011,5545,AcceptedCmp2,0
3012,5552,AcceptedCmp2,0
3013,5555,AcceptedCmp2,0
3014,5558,AcceptedCmp2,0
3015,5562,AcceptedCmp2,0
3016,5564,AcceptedCmp2,0
3017,5577,AcceptedCmp2,0
3018,5585,AcceptedCmp2,0
3019,5589,AcceptedCmp2,0
3020,5596,AcceptedCmp2,0
3021,5602,AcceptedCmp2,0
3022,5610,AcceptedCmp2,0
3023,5621,AcceptedCmp2,0
3024,5623,AcceptedCmp2,0
3025,5626,AcceptedCmp2,0
3026,5628,AcceptedCmp2,0
3027,5631,AcceptedCmp2,0
3028,5633,AcceptedCmp2,0
3029,5636,AcceptedCmp2,0
3030,5642,AcceptedCmp2,0
3031,5644,AcceptedCmp2,0
3032,5654,AcceptedCmp2,0
3033,5667,AcceptedCmp2,0
3034,5680,AcceptedCmp2,0
3035,5682,AcceptedCmp2,0
3036,5684,AcceptedCmp2,0
3037,5687,AcceptedCmp2,0
3038,5692,AcceptedCmp2,0
3039,5710,AcceptedCmp2,0
3040,5718,AcceptedCmp2,0
3041,5721,AcceptedCmp2,0
3042,5723,AcceptedCmp2,0
3043,5726,AcceptedCmp2,0
3044,5734,AcceptedCmp2,0
3045,5735,AcceptedCmp2,0
3046,5740,AcceptedCmp2,0
3047,5748,AcceptedCmp2,0
3048,5756,AcceptedCmp2,0
3049,5758,AcceptedCmp2,1
3050,5763,AcceptedCmp2,0
3051,5782,AcceptedCmp2,0
3052,5788,AcceptedCmp2,0
3053,5790,AcceptedCmp2,0
3054,5794,AcceptedCmp2,0
3055,5796,AcceptedCmp2,0
3056,5798,AcceptedCmp2,0
3057,5802,AcceptedCmp2,0
3058,5823,AcceptedCmp2,0
3059,5824,AcceptedCmp2,0
3060,5827,AcceptedCmp2,0
3061,5831,AcceptedCmp2,0
3062,5832,AcceptedCmp2,0
3063,5835,AcceptedCmp2,0
3064,5837,AcceptedCmp2,0
3065,5841,AcceptedCmp2,0
3066,5846,AcceptedCmp2,0
3067,5847,AcceptedCmp2,0
3068,5848,AcceptedCmp2,1
3069,5863,AcceptedCmp2,0
3070,5866,AcceptedCmp2,0
3071,5868,AcceptedCmp2,0
3072,5871,AcceptedCmp2,0
3073,5872,AcceptedCmp2,0
3074,5883,AcceptedCmp2,0
3075,5885,AcceptedCmp2,0
3076,5892,AcceptedCmp2,0
3077,5896,AcceptedCmp2,0
3078,5899,AcceptedCmp2,0
3079,5907,AcceptedCmp2,0
3080,5909,AcceptedCmp2,0
3081,5922,AcceptedCmp2,0
3082,5935,AcceptedCmp2,0
3083,5939,AcceptedCmp2,0
3084,5948,AcceptedCmp2,0
3085,5954,AcceptedCmp2,0
3086,5955,AcceptedCmp2,0
3087,5956,AcceptedCmp2,0
3088,5959,AcceptedCmp2,0
3089,5961,AcceptedCmp2,0
3090,5966,AcceptedCmp2,0
3091,5967,AcceptedCmp2,0
3092,5975,AcceptedCmp2,0
3093,5985,AcceptedCmp2,0
3094,5987,AcceptedCmp2,0
3095,5989,AcceptedCmp2,0
3096,5991,AcceptedCmp2,0
3097,5995,AcceptedCmp2,0
3098,6001,AcceptedCmp2,0
3099,6019,AcceptedCmp2,0
3100,6024,AcceptedCmp2,0
3101,6036,AcceptedCmp2,0
3102,6049,AcceptedCmp2,0
3103,6050,AcceptedCmp2,0
3104,6055,AcceptedCmp2,0
3105,6059,AcceptedCmp2,0
3106,6071,AcceptedCmp2,0
3107,6072,AcceptedCmp2,0
3108,6086,AcceptedCmp2,0
3109,6097,AcceptedCmp2,0
3110,6103,AcceptedCmp2,0
3111,6116,AcceptedCmp2,0
3112,6119,AcceptedCmp2,0
3113,6131,AcceptedCmp2,0
3114,6141,AcceptedCmp2,0
3115,6142,AcceptedCmp2,0
3116,6147,AcceptedCmp2,0
3117,6168,AcceptedCmp2,0
3118,6173,AcceptedCmp2,0
3119,6177,AcceptedCmp2,0
3120,6181,AcceptedCmp2,0
3121,6182,AcceptedCmp2,0
3122,6183,AcceptedCmp2,0
3123,6184,AcceptedCmp2,0
3124,6197,AcceptedCmp2,0
3125,6200,AcceptedCmp2,0
3126,6201,AcceptedCmp2,0
3127,6202,AcceptedCmp2,0
3128,6203,AcceptedCmp2,0
3129,6205,AcceptedCmp2,0
3130,6211,AcceptedCmp2,0
3131,6214,AcceptedCmp2,0
3132,6218,AcceptedCmp2,0
3133,6222,AcceptedCmp2,0
3134,6230,AcceptedCmp2,0
3135,6233,AcceptedCmp2,0
3136,6237,AcceptedCmp2,0
3137,6246,AcceptedCmp2,0
3138,6248,AcceptedCmp2,0
3139,6250,AcceptedCmp2,0
3140,6255,AcceptedCmp2,0
3141,6257,AcceptedCmp2,0
3142,6260,AcceptedCmp2,0
3143,6261,AcceptedCmp2,0
3144,6262,AcceptedCmp2,0
3145,6263,AcceptedCmp2,0
3146,6271,AcceptedCmp2,0
3147,6274,AcceptedCmp2,0
3148,6281,AcceptedCmp2,0
3149,6283,AcceptedCmp2,0
3150,6287,AcceptedCmp2,0
3151,6289,AcceptedCmp2,0
3152,6292,AcceptedCmp2,0
3153,6295,AcceptedCmp2,0
3154,6299,AcceptedCmp2,0
3155,6303,AcceptedCmp2,0
3156,6312,AcceptedCmp2,0
3157,6318,AcceptedCmp2,0
3158,6320,AcceptedCmp2,0
3159,6327,AcceptedCmp2,0
3160,6336,AcceptedCmp2,0
3161,6340,AcceptedCmp2,0
3162,6343,AcceptedCmp2,0
3163,6347,AcceptedCmp2,0
3164,6349,AcceptedCmp2,0
3165,6354,AcceptedCmp2,0
3166,6355,AcceptedCmp2,0
3167,6357,AcceptedCmp2,0
3168,6365,AcceptedCmp2,0
3169,6374,AcceptedCmp2,0
3170,6376,AcceptedCmp2,0
3171,6379,AcceptedCmp2,0
3172,6382,AcceptedCmp2,0
3173,6384,AcceptedCmp2,0
3174,6387,AcceptedCmp2,0
3175,6398,AcceptedCmp2,0
3176,6404,AcceptedCmp2,0
3177,6406,AcceptedCmp2,0
3178,6409,AcceptedCmp2,0
3179,6421,AcceptedCmp2,0
3180,6422,AcceptedCmp2,0
3181,6424,AcceptedCmp2,0
3182,6428,AcceptedCmp2,0
3183,6437,AcceptedCmp2,0
3184,6439,AcceptedCmp2,0
3185,6445,AcceptedCmp2,0
3186,6457,AcceptedCmp2,0
3187,6460,AcceptedCmp2,0
3188,6461,AcceptedCmp2,0
3189,6466,AcceptedCmp2,0
3190,6471,AcceptedCmp2,0
3191,6488,AcceptedCmp2,0
3192,6497,AcceptedCmp2,0
3193,6504,AcceptedCmp2,0
3194,6507,AcceptedCmp2,0
3195,6515,AcceptedCmp2,0
3196,6516,AcceptedCmp2,0
3197,6518,AcceptedCmp2,0
3198,6521,AcceptedCmp2,0
3199,6528,AcceptedCmp2,0
3200,6534,AcceptedCmp2,0
3201,6543,AcceptedCmp2,0
3202,6544,AcceptedCmp2,0
3203,6565,AcceptedCmp2,0
3204,6566,AcceptedCmp2,0
3205,6568,AcceptedCmp2,0
3206,6575,AcceptedCmp2,0
3207,6583,AcceptedCmp2,0
3208,6605,AcceptedCmp2,0
3209,6606,AcceptedCmp2,0
3210,6609,AcceptedCmp2,0
3211,6613,AcceptedCmp2,0
3212,6616,AcceptedCmp2,0
3213,6619,AcceptedCmp2,0
3214,6634,AcceptedCmp2,0
3215,6637,AcceptedCmp2,0
3216,6642,AcceptedCmp2,0
3217,6646,AcceptedCmp2,0
3218,6652,AcceptedCmp2,0
3219,6653,AcceptedCmp2,0
3220,6658,AcceptedCmp2,0
3221,6663,AcceptedCmp2,0
3222,6673,AcceptedCmp2,0
3223,6678,AcceptedCmp2,0
3224,6679,AcceptedCmp2,0
3225,6682,AcceptedCmp2,0
3226,6690,AcceptedCmp2,0
3227,6694,AcceptedCmp2,0
3228,6710,AcceptedCmp2,0
3229,6715,AcceptedCmp2,0
3230,6720,AcceptedCmp2,0
3231,6721,AcceptedCmp2,0
3232,6722,AcceptedCmp2,0
3233,6728,AcceptedCmp2,0
3234,6742,AcceptedCmp2,0
3235,6749,AcceptedCmp2,0
3236,6768,AcceptedCmp2,0
3237,6770,AcceptedCmp2,0
3238,6798,AcceptedCmp2,0
3239,6810,AcceptedCmp2,0
3240,6815,AcceptedCmp2,0
3241,6825,AcceptedCmp2,0
3242,6856,AcceptedCmp2,0
3243,6859,AcceptedCmp2,0
3244,6862,AcceptedCmp2,0
3245,6866,AcceptedCmp2,0
3246,6870,AcceptedCmp2,0
3247,6872,AcceptedCmp2,0
3248,6875,AcceptedCmp2,0
3249,6878,AcceptedCmp2,0
3250,6885,AcceptedCmp2,0
3251,6892,AcceptedCmp2,0
3252,6905,AcceptedCmp2,0
3253,6906,AcceptedCmp2,0
3254,6912,AcceptedCmp2,0
3255,6918,AcceptedCmp2,0
3256,6919,AcceptedCmp2,0
3257,6927,AcceptedCmp2,0
3258,6931,AcceptedCmp2,0
3259,6932,AcceptedCmp2,0
3260,6935,AcceptedCmp2,0
3261,6940,AcceptedCmp2,0
3262,6941,AcceptedCmp2,0
3263,6945,AcceptedCmp2,0
3264,6950,AcceptedCmp2,0
3265,6958,AcceptedCmp2,0
3266,6961,AcceptedCmp2,0
3267,6963,AcceptedCmp2,0
3268,6969,AcceptedCmp2,0
3269,6974,AcceptedCmp2,0
3270,6977,AcceptedCmp2,0
3271,6982,AcceptedCmp2,0
3272,6983,AcceptedCmp2,0
3273,6988,AcceptedCmp2,0
3274,6991,AcceptedCmp2,0
3275,6999,AcceptedCmp2,0
3276,7000,AcceptedCmp2,0
3277,7002,AcceptedCmp2,0
3278,7004,AcceptedCmp2,0
3279,7005,AcceptedCmp2,0
3280,7007,AcceptedCmp2,0
3281,7010,AcceptedCmp2,0
3282,7011,AcceptedCmp2,0
3283,7019,AcceptedCmp2,0
3284,7022,AcceptedCmp2,0
3285,7023,AcceptedCmp2,0
3286,7030,AcceptedCmp2,0
3287,7034,AcceptedCmp2,0
3288,7037,AcceptedCmp2,0
3289,7042,AcceptedCmp2,0
3290,7053,AcceptedCmp2,0
3291,7055,AcceptedCmp2,0
3292,7059,AcceptedCmp2,0
3293,7072,AcceptedCmp2,0
3294,7079,AcceptedCmp2,0
3295,7094,AcceptedCmp2,0
3296,7106,AcceptedCmp2,0
3297,7108,AcceptedCmp2,0
3298,7118,AcceptedCmp2,0
3299,7119,AcceptedCmp2,0
3300,7124,AcceptedCmp2,0
3301,7128,AcceptedCmp2,0
3302,7129,AcceptedCmp2,0
3303,7141,AcceptedCmp2,0
3304,7143,AcceptedCmp2,0
3305,7152,AcceptedCmp2,0
3306,7165,AcceptedCmp2,0
3307,7181,AcceptedCmp2,0
3308,7186,AcceptedCmp2,0
3309,7187,AcceptedCmp2,0
3310,7192,AcceptedCmp2,0
3311,7196,AcceptedCmp2,0
3312,7212,AcceptedCmp2,0
3313,7214,AcceptedCmp2,0
3314,7215,AcceptedCmp2,0
3315,7224,AcceptedCmp2,0
3316,7230,AcceptedCmp2,0
3317,7233,AcceptedCmp2,0
3318,7235,AcceptedCmp2,0
3319,7244,AcceptedCmp2,0
3320,7247,AcceptedCmp2,0
3321,7250,AcceptedCmp2,0
3322,7261,AcceptedCmp2,0
3323,7264,AcceptedCmp2,0
3324,7270,AcceptedCmp2,0
3325,7274,AcceptedCmp2,0
3326,7279,AcceptedCmp2,0
3327,7281,AcceptedCmp2,0
3328,7284,AcceptedCmp2,0
3329,7286,AcceptedCmp2,0
3330,7297,AcceptedCmp2,0
3331,7300,AcceptedCmp2,0
3332,7301,AcceptedCmp2,0
3333,7313,AcceptedCmp2,0
3334,7321,AcceptedCmp2,0
3335,7325,AcceptedCmp2,0
3336,7326,AcceptedCmp2,0
3337,7327,AcceptedCmp2,0
3338,7342,AcceptedCmp2,0
3339,7348,AcceptedCmp2,0
3340,7349,AcceptedCmp2,0
3341,7352,AcceptedCmp2,0
3342,7366,AcceptedCmp2,0
3343,7369,AcceptedCmp2,0
3344,7373,AcceptedCmp2,0
3345,7378,AcceptedCmp2,0
3346,7381,AcceptedCmp2,0
3347,7384,AcceptedCmp2,0
3348,7386,AcceptedCmp2,0
3349,7393,AcceptedCmp2,0
3350,7396,AcceptedCmp2,0
3351,7397,AcceptedCmp2,0
3352,7408,AcceptedCmp2,0
3353,7409,AcceptedCmp2,0
3354,7411,AcceptedCmp2,0
3355,7414,AcceptedCmp2,0
3356,7419,AcceptedCmp2,0
3357,7422,AcceptedCmp2,0
3358,7428,AcceptedCmp2,0
3359,7431,AcceptedCmp2,0
3360,7433,AcceptedCmp2,0
3361,7437,AcceptedCmp2,0
3362,7441,AcceptedCmp2,0
3363,7444,AcceptedCmp2,0
3364,7446,AcceptedCmp2,0
3365,7451,AcceptedCmp2,0
3366,7453,AcceptedCmp2,0
3367,7458,AcceptedCmp2,0
3368,7462,AcceptedCmp2,0
3369,7476,AcceptedCmp2,0
3370,7488,AcceptedCmp2,0
3371,7494,AcceptedCmp2,0
3372,7495,AcceptedCmp2,0
3373,7500,AcceptedCmp2,0
3374,7503,AcceptedCmp2,0
3375,7505,AcceptedCmp2,0
3376,7514,AcceptedCmp2,0
3377,7516,AcceptedCmp2,0
3378,7521,AcceptedCmp2,0
3379,7527,AcceptedCmp2,0
3380,7530,AcceptedCmp2,0
3381,7532,AcceptedCmp2,0
3382,7533,AcceptedCmp2,0
3383,7540,AcceptedCmp2,0
3384,7573,AcceptedCmp2,0
3385,7574,AcceptedCmp2,0
3386,7592,AcceptedCmp2,0
3387,7600,AcceptedCmp2,0
3388,7610,AcceptedCmp2,0
3389,7613,AcceptedCmp2,0
3390,7617,AcceptedCmp2,0
3391,7620,AcceptedCmp2,0
3392,7627,AcceptedCmp2,0
3393,7628,AcceptedCmp2,0
3394,7629,AcceptedCmp2,0
3395,7631,AcceptedCmp2,0
3396,7646,AcceptedCmp2,0
3397,7660,AcceptedCmp2,0
3398,7679,AcceptedCmp2,0
3399,7683,AcceptedCmp2,0
3400,7685,AcceptedCmp2,0
3401,7698,AcceptedCmp2,0
3402,7699,AcceptedCmp2,0
3403,7706,AcceptedCmp2,0
3404,7712,AcceptedCmp2,0
3405,7718,AcceptedCmp2,0
3406,7723,AcceptedCmp2,0
3407,7725,AcceptedCmp2,0
3408,7732,AcceptedCmp2,0
3409,7734,AcceptedCmp2,0
3410,7736,AcceptedCmp2,0
3411,7755,AcceptedCmp2,0
3412,7761,AcceptedCmp2,0
3413,7786,AcceptedCmp2,0
3414,7787,AcceptedCmp2,0
3415,7788,AcceptedCmp2,0
3416,7789,AcceptedCmp2,0
3417,7791,AcceptedCmp2,0
3418,7793,AcceptedCmp2,0
3419,7798,AcceptedCmp2,0
3420,7801,AcceptedCmp2,0
3421,7807,AcceptedCmp2,0
3422,7822,AcceptedCmp2,0
3423,7828,AcceptedCmp2,0
3424,7829,AcceptedCmp2,0
3425,7832,AcceptedCmp2,0
3426,7842,AcceptedCmp2,0
3427,7848,AcceptedCmp2,0
3428,7849,AcceptedCmp2,0
3429,7851,AcceptedCmp2,0
3430,7861,AcceptedCmp2,0
3431,7872,AcceptedCmp2,0
3432,7873,AcceptedCmp2,0
3433,7875,AcceptedCmp2,0
3434,7892,AcceptedCmp2,0
3435,7899,AcceptedCmp2,0
3436,7901,AcceptedCmp2,0
3437,7912,AcceptedCmp2,0
3438,7919,AcceptedCmp2,0
3439,7922,AcceptedCmp2,0
3440,7930,AcceptedCmp2,0
3441,7937,AcceptedCmp2,0
3442,7938,AcceptedCmp2,0
3443,7943,AcceptedCmp2,0
3444,7947,AcceptedCmp2,0
3445,7959,AcceptedCmp2,0
3446,7960,AcceptedCmp2,0
3447,7962,AcceptedCmp2,0
3448,7966,AcceptedCmp2,0
3449,7972,AcceptedCmp2,0
3450,7987,AcceptedCmp2,0
3451,7990,AcceptedCmp2,0
3452,7998,AcceptedCmp2,0
3453,7999,AcceptedCmp2,0
3454,8008,AcceptedCmp2,0
3455,8015,AcceptedCmp2,0
3456,8017,AcceptedCmp2,0
3457,8026,AcceptedCmp2,0
3458,8029,AcceptedCmp2,0
3459,8036,AcceptedCmp2,0
3460,8041,AcceptedCmp2,0
3461,8070,AcceptedCmp2,0
3462,8079,AcceptedCmp2,0
3463,8080,AcceptedCmp2,0
3464,8082,AcceptedCmp2,0
3465,8086,AcceptedCmp2,0
3466,8091,AcceptedCmp2,0
3467,8093,AcceptedCmp2,0
3468,8104,AcceptedCmp2,0
3469,8132,AcceptedCmp2,0
3470,8135,AcceptedCmp2,0
3471,8140,AcceptedCmp2,0
3472,8143,AcceptedCmp2,0
3473,8146,AcceptedCmp2,0
3474,8147,AcceptedCmp2,0
3475,8148,AcceptedCmp2,0
3476,8151,AcceptedCmp2,0
3477,8159,AcceptedCmp2,0
3478,8162,AcceptedCmp2,0
3479,8164,AcceptedCmp2,0
3480,8175,AcceptedCmp2,0
3481,8180,AcceptedCmp2,0
3482,8181,AcceptedCmp2,0
3483,8182,AcceptedCmp2,0
3484,8204,AcceptedCmp2,0
3485,8207,AcceptedCmp2,0
3486,8210,AcceptedCmp2,0
3487,8212,AcceptedCmp2,0
3488,8213,AcceptedCmp2,0
3489,8216,AcceptedCmp2,0
3490,8230,AcceptedCmp2,0
3491,8233,AcceptedCmp2,0
3492,8234,AcceptedCmp2,0
3493,8235,AcceptedCmp2,0
3494,8254,AcceptedCmp2,0
3495,8268,AcceptedCmp2,0
3496,8275,AcceptedCmp2,0
3497,8278,AcceptedCmp2,0
3498,8286,AcceptedCmp2,0
3499,8299,AcceptedCmp2,0
3500,8310,AcceptedCmp2,0
3501,8312,AcceptedCmp2,0
3502,8314,AcceptedCmp2,0
3503,8315,AcceptedCmp2,0
3504,8318,AcceptedCmp2,0
3505,8334,AcceptedCmp2,0
3506,8341,AcceptedCmp2,0
3507,8346,AcceptedCmp2,0
3508,8360,AcceptedCmp2,0
3509,8362,AcceptedCmp2,0
3510,8369,AcceptedCmp2,0
3511,8370,AcceptedCmp2,0
3512,8372,AcceptedCmp2,0
3513,8373,AcceptedCmp2,0
3514,8375,AcceptedCmp2,0
3515,8387,AcceptedCmp2,0
3516,8395,AcceptedCmp2,0
3517,8397,AcceptedCmp2,0
3518,8402,AcceptedCmp2,0
3519,8405,AcceptedCmp2,0
3520,8414,AcceptedCmp2,0
3521,8416,AcceptedCmp2,0
3522,8418,AcceptedCmp2,0
3523,8427,AcceptedCmp2,0
3524,8432,AcceptedCmp2,0
3525,8439,AcceptedCmp2,0
3526,8442,AcceptedCmp2,0
3527,8443,AcceptedCmp2,0
3528,8461,AcceptedCmp2,0
3529,8475,AcceptedCmp2,0
3530,8477,AcceptedCmp2,0
3531,8486,AcceptedCmp2,0
3532,8492,AcceptedCmp2,0
3533,8504,AcceptedCmp2,0
3534,8514,AcceptedCmp2,0
3535,8523,AcceptedCmp2,0
3536,8524,AcceptedCmp2,0
3537,8527,AcceptedCmp2,0
3538,8534,AcceptedCmp2,0
3539,8537,AcceptedCmp2,0
3540,8541,AcceptedCmp2,0
3541,8545,AcceptedCmp2,1
3542,8553,AcceptedCmp2,0
3543,8557,AcceptedCmp2,0
3544,8560,AcceptedCmp2,0
3545,8562,AcceptedCmp2,0
3546,8566,AcceptedCmp2,0
3547,8581,AcceptedCmp2,0
3548,8584,AcceptedCmp2,0
3549,8588,AcceptedCmp2,0
3550,8594,AcceptedCmp2,0
3551,8595,AcceptedCmp2,0
3552,8601,AcceptedCmp2,0
3553,8602,AcceptedCmp2,0
3554,8605,AcceptedCmp2,0
3555,8614,AcceptedCmp2,0
3556,8619,AcceptedCmp2,0
3557,8624,AcceptedCmp2,0
3558,8625,AcceptedCmp2,0
3559,8629,AcceptedCmp2,0
3560,8643,AcceptedCmp2,0
3561,8650,AcceptedCmp2,0
3562,8652,AcceptedCmp2,0
3563,8659,AcceptedCmp2,0
3564,8663,AcceptedCmp2,0
3565,8685,AcceptedCmp2,0
3566,8686,AcceptedCmp2,0
3567,8687,AcceptedCmp2,0
3568,8690,AcceptedCmp2,0
3569,8692,AcceptedCmp2,0
3570,8700,AcceptedCmp2,0
3571,8702,AcceptedCmp2,0
3572,8707,AcceptedCmp2,0
3573,8717,AcceptedCmp2,0
3574,8720,AcceptedCmp2,0
3575,8722,AcceptedCmp2,0
3576,8724,AcceptedCmp2,0
3577,8726,AcceptedCmp2,0
3578,8727,AcceptedCmp2,0
3579,8732,AcceptedCmp2,0
3580,8737,AcceptedCmp2,0
3581,8746,AcceptedCmp2,0
3582,8749,AcceptedCmp2,0
3583,8754,AcceptedCmp2,0
3584,8755,AcceptedCmp2,0
3585,8773,AcceptedCmp2,0
3586,8775,AcceptedCmp2,0
3587,8779,AcceptedCmp2,0
3588,8780,AcceptedCmp2,0
3589,8783,AcceptedCmp2,0
3590,8786,AcceptedCmp2,0
3591,8789,AcceptedCmp2,0
3592,8799,AcceptedCmp2,0
3593,8800,AcceptedCmp2,0
3594,8805,AcceptedCmp2,0
3595,8812,AcceptedCmp2,0
3596,8825,AcceptedCmp2,0
3597,8832,AcceptedCmp2,0
3598,8842,AcceptedCmp2,0
3599,8852,AcceptedCmp2,0
3600,8858,AcceptedCmp2,0
3601,8867,AcceptedCmp2,0
3602,8876,AcceptedCmp2,0
3603,8890,AcceptedCmp2,0
3604,8895,AcceptedCmp2,0
3605,8897,AcceptedCmp2,0
3606,8908,AcceptedCmp2,0
3607,8911,AcceptedCmp2,0
3608,8916,AcceptedCmp2,0
3609,8920,AcceptedCmp2,0
3610,8923,AcceptedCmp2,0
3611,8925,AcceptedCmp2,0
3612,8931,AcceptedCmp2,0
3613,8932,AcceptedCmp2,0
3614,8933,AcceptedCmp2,0
3615,8939,AcceptedCmp2,0
3616,8945,AcceptedCmp2,0
3617,8952,AcceptedCmp2,0
3618,8955,AcceptedCmp2,0
3619,8957,AcceptedCmp2,0
3620,8962,AcceptedCmp2,0
3621,8969,AcceptedCmp2,0
3622,8970,AcceptedCmp2,0
3623,8977,AcceptedCmp2,0
3624,8985,AcceptedCmp2,0
3625,8996,AcceptedCmp2,0
3626,9010,AcceptedCmp2,0
3627,9014,AcceptedCmp2,0
3628,9029,AcceptedCmp2,0
3629,9058,AcceptedCmp2,0
3630,9064,AcceptedCmp2,0
3631,9076,AcceptedCmp2,0
3632,9080,AcceptedCmp2,0
3633,9081,AcceptedCmp2,0
3634,9097,AcceptedCmp2,0
3635,9119,AcceptedCmp2,0
3636,9120,AcceptedCmp2,0
